date;radiation;production
29/03/2021;222,4;4.458
30/03/2021;241,4;4.918
31/03/2021;241,1;4.820
01/04/2021;208,2;4.309
02/04/2021;154,2;2.738
03/04/2021;176,4;3.214
04/04/2021;229,6;4.006
05/04/2021;256,9;5.411
06/04/2021;24,9;0
07/04/2021;117,8;598
08/04/2021;289,3;5.086
09/04/2021;220;4.956
10/04/2021;236,4;4.517
11/04/2021;40,9;732
12/04/2021;46,8;863
13/04/2021;70,4;1.494
14/04/2021;201,4;4.148
15/04/2021;205,8;4.542
16/04/2021;284;5.490
17/04/2021;204,3;4.315
18/04/2021;100,8;2.028
19/04/2021;174,9;2.956
20/04/2021;221;3.902
21/04/2021;274;4.995
22/04/2021;259;4.721
23/04/2021;327,2;5.315
24/04/2021;311,7;4.930
25/04/2021;289,4;5.422
26/04/2021;107,5;5.600
27/04/2021;29,3;5.275
28/04/2021;91;2.071
29/04/2021;154;2.620
30/04/2021;195,7;3.497
01/05/2021;205,8;3.506
02/05/2021;89,3;1.667
03/05/2021;235,7;4.446
04/05/2021;291,7;5.713
05/05/2021;159,5;2.320
06/05/2021;34,6;580
07/05/2021;41,1;103
08/05/2021;292,6;5.365
09/05/2021;334,2;5.605
10/05/2021;321;5.551
11/05/2021;279;5.047
12/05/2021;98,2;1.824
13/05/2021;184,1;3.247
14/05/2021;158;2.503
15/05/2021;217,5;3.494
16/05/2021;195,3;3.380
17/05/2021;164,8;2.744
18/05/2021;261,3;4.553
19/05/2021;99,4;1.649
20/05/2021;320,3;5.158
21/05/2021;278,6;4.588
22/05/2021;121,8;1.904
23/05/2021;114,5;2.064
24/05/2021;43,8;779
25/05/2021;164,2;2.671
26/05/2021;334,9;5.377
27/05/2021;287,6;4.759
28/05/2021;316,6;5.309
29/05/2021;180,6;3.382
30/05/2021;284,1;4.531
31/05/2021;319,6;5.123
01/06/2021;308,3;5.147
02/06/2021;333,4;5.425
03/06/2021;340,6;5.304
04/06/2021;337;5.261
05/06/2021;348;5.380
06/06/2021;137,5;2.216
07/06/2021;154,9;2.629
08/06/2021;307;3.436
09/06/2021;293,8;3.521
10/06/2021;161,6;2.257
11/06/2021;263,8;1.598
12/06/2021;313,9;5.320
13/06/2021;314,2;1.523
14/06/2021;363,2;
15/06/2021;353,1;
16/06/2021;339,1;
17/06/2021;327,4;
18/06/2021;328,1;
19/06/2021;310;
20/06/2021;283,7;
21/06/2021;332,5;4.792
22/06/2021;348,3;5.263
23/06/2021;328,3;876
24/06/2021;328,7;4.111
25/06/2021;341,5;5.192
26/06/2021;353,4;5.377
27/06/2021;320,3;4.936
28/06/2021;348,7;5.154
29/06/2021;325,7;5.210
30/06/2021;329,9;5.066
01/07/2021;224,5;3249
02/07/2021;279;4388
03/07/2021;341,7;5269
04/07/2021;139,9;2354
05/07/2021;242,3;4294
06/07/2021;348,4;5253
07/07/2021;344;5179
08/07/2021;289,8;4605
09/07/2021;343,2;5.472
10/07/2021;325,9;5.124
11/07/2021;266,7;4377
12/07/2021;290,2;4725.6
13/07/2021;221,1;3667
14/07/2021;314,8;4852
15/07/2021;297,4;4879
16/07/2021;146,5;2438
17/07/2021;106,2;1743
18/07/2021;141,8;2467.2
19/07/2021;278;5132.4
20/07/2021;306;4.812
21/07/2021;326;5413.2
22/07/2021;269,1;4402
23/07/2021;291,4;4828
24/07/2021;282;4689
25/07/2021;271,1;4492.8
26/07/2021;255,9;4071
27/07/2021;175,8;2812.8
28/07/2021;293,5;5.016
29/07/2021;271,2;4.864
30/07/2021;299,2;5.024
31/07/2021;257,3;4.930
01/08/2021;138,1;2.263
02/08/2021;138,5;2.658
03/08/2021;223,9;3.932
04/08/2021;159,8;2.997
05/08/2021;175,3;2.974
06/08/2021;271;4.464
07/08/2021;274;4.844
08/08/2021;235,6;3.912
09/08/2021;265,1;4.393
10/08/2021;290,9;4.962
11/08/2021;269,9;4.774
12/08/2021;288;4.933
13/08/2021;268,1;4.604
14/08/2021;278,1;4.643
15/08/2021;263,3;4.477
16/08/2021;249,4;4.380
17/08/2021;173,9;2.943
18/08/2021;288,8;3.439
19/08/2021;271;5.067
20/08/2021;275,8;4.824
21/08/2021;270,3;4.834
22/08/2021;237,4;4.356
23/08/2021;41;664
24/08/2021;239,4;4.092
25/08/2021;264,2;4.976
26/08/2021;222,9;4.178
27/08/2021;219,9;4.452
28/08/2021;146,4;2.666
29/08/2021;223,4;4.411
30/08/2021;137,2;2.639
31/08/2021;218,1;4.049
01/09/2021;233,3;4.578
02/09/2021;258,3;5.068
03/09/2021;241,8;4.958
04/09/2021;229,4;4.643
05/09/2021;238;4.370
06/09/2021;243,8;4.877
07/09/2021;203,6;3.978
08/09/2021;243,7;4.946
09/09/2021;233,1;4.754
10/09/2021;231,9;4.729
11/09/2021;225,9;4.582
12/09/2021;218,3;4.541
13/09/2021;208,2;4.322
14/09/2021;214;4.384
15/09/2021;173,2;3.632
16/09/2021;91,2;1.765
17/09/2021;56;884
18/09/2021;167,5;3.428
19/09/2021;116,3;2.238
20/09/2021;54,5;1006
21/09/2021;135,3;3.534
22/09/2021;164,6;3795.6
23/09/2021;196,7;4249
24/09/2021;205,3;4675
25/09/2021;193,6;4.182
26/09/2021;132,2;3003.6
27/09/2021;98,9;2031
28/09/2021;149,6;3303
29/09/2021;176,6;3.936
30/09/2021;103,4;1983
01/10/2021;164,8;3.394
02/10/2021;135,2;2.636
03/10/2021;61;1.091
04/10/2021;127,8;2404.8
05/10/2021;83,4;1.698
06/10/2021;27,6;494.4
07/10/2021;25,9;456
08/10/2021;58,6;1071
09/10/2021;170,7;4064
10/10/2021;33,4;565
11/10/2021;76,9;1419
12/10/2021;69;1136
13/10/2021;134,4;3772
14/10/2021;140,3;3.174
15/10/2021;148,6;3686
16/10/2021;138,4;3.570
17/10/2021;126,5;2815.2
18/10/2021;119;2.596
19/10/2021;85,8;1.586
20/10/2021;116,4;2.713
21/10/2021;15,2;278
22/10/2021;35,9;595
23/10/2021;61,4;1.279
24/10/2021;130;3.419
25/10/2021;113;2.618
26/10/2021;29,9;534
27/10/2021;103,7;2.329
28/10/2021;105,7;2.197
29/10/2021;47,9;736
30/10/2021;55,4;896
31/10/2021;97,9;2.486
01/11/2021;18,1;281
02/11/2021;49,6;898
03/11/2021;25,3;438
04/11/2021;90,4;2.501
05/11/2021;28;442
06/11/2021;50,4;952
07/11/2021;59;1.154
08/11/2021;25,9;452
09/11/2021;62,9;1.274
10/11/2021;85,8;2.132
11/11/2021;58,4;1.075
12/11/2021;13,2;208
13/11/2021;46;740
14/11/2021;13,5;208
15/11/2021;37,8;635
16/11/2021;34,1;718
17/11/2021;27,9;475
18/11/2021;55,1;1.232
19/11/2021;58,1;1.110
20/11/2021;50;599
21/11/2021;68,6;784
22/11/2021;9;128
23/11/2021;75,5;2.074
24/11/2021;61,8;1.338
25/11/2021;26,4;433
26/11/2021;13,1;205
27/11/2021;21,1;367
28/11/2021;7,8;79
29/11/2021;50,5;1.131
30/11/2021;67,2;1.715
01/12/2021;19,5;288
02/12/2021;7,8;95
03/12/2021;39,4;576
04/12/2021;53;1.273
05/12/2021;7,6;83
06/12/2021;28,5;373
07/12/2021;25,8;340
08/12/2021;38,7;718
09/12/2021;2,1;0
10/12/2021;28,5;4
11/12/2021;36,4;21
12/12/2021;37,4;29
13/12/2021;40,9;60
14/12/2021;33,6;94
15/12/2021;17,4;89
16/12/2021;22,9;240
17/12/2021;18,7;241
18/12/2021;23,1;324
19/12/2021;52,8;750
20/12/2021;71,3;1.697
21/12/2021;30,7;588
22/12/2021;22,1;359
23/12/2021;39,6;745
24/12/2021;13,3;181
25/12/2021;12,5;188
26/12/2021;12,9;194
27/12/2021;29,4;485
28/12/2021;28,4;572
29/12/2021;18,9;342
30/12/2021;31,8;445
31/12/2021;39,1;530
01/01/2022;55;1.022
02/01/2022;51,7;812
03/01/2022;16,1;224
04/01/2022;10,6;198
05/01/2022;36,2;608
06/01/2022;46,5;197
07/01/2022;64,8;683
08/01/2022;73,8;1.101
09/01/2022;35,3;748
10/01/2022;84,2;2.124
11/01/2022;88,8;2.446
12/01/2022;84,3;2.606
13/01/2022;97,3;2.346
14/01/2022;86,2;2.530
15/01/2022;84,4;2.477
16/01/2022;39,6;570
17/01/2022;57,9;1.147
18/01/2022;87,1;2.674
19/01/2022;44,4;589
20/01/2022;51,5;1.297
21/01/2022;87,2;2.599
22/01/2022;111,8;3.025
23/01/2022;75,4;2.045
24/01/2022;10,8;164
25/01/2022;93,6;2.934
26/01/2022;94,5;2.831
27/01/2022;68,3;1.459
28/01/2022;108,1;3.152
29/01/2022;64,7;1.330
30/01/2022;104,3;3.244
31/01/2022;9,9;137
01/02/2022;80,9;1.820
02/02/2022;100,1;2.584
03/02/2022;74,7;1.748
04/02/2022;65,5;1.244
05/02/2022;93,5;2.570
06/02/2022;38,1;731
07/02/2022;148,3;3.010
08/02/2022;123,3;3.331
09/02/2022;126,8;2.702
10/02/2022;74,1;2.431
11/02/2022;64;1.518
12/02/2022;64,3;1.137
13/02/2022;130,3;3.755
14/02/2022;51,7;1.086
15/02/2022;14,7;241
16/02/2022;60;1.472
17/02/2022;94,9;1.410
18/02/2022;89,9;2.400
19/02/2022;12,6;175
20/02/2022;63,6;811
21/02/2022;17,6;236
22/02/2022;134,7;3.241
23/02/2022;150,5;3.905
24/02/2022;135,7;3.580
25/02/2022;57,7;1.784
26/02/2022;130,7;3.274
27/02/2022;121,7;2.609
28/02/2022;137,8;3.502
01/03/2022;243,4;4.534
02/03/2022;159;4.246
03/03/2022;173,6;4.361
04/03/2022;163,2;4.015
05/03/2022;100,1;2.162
06/03/2022;111,8;1.604
07/03/2022;159,5;4.031
08/03/2022;190,6;4.734
09/03/2022;189,6;4.651
10/03/2022;198,8;4.630
11/03/2022;158,2;3.724
12/03/2022;206,6;4.955
13/03/2022;209,9;5.010
14/03/2022;199;4.736
15/03/2022;83,6;1.570
16/03/2022;124,5;2.554
17/03/2022;150,7;3.161
18/03/2022;153,8;2.825
19/03/2022;212,9;4.718
20/03/2022;203,4;4.585
21/03/2022;209,4;4.967
22/03/2022;222,9;4.843
23/03/2022;225,5;4.784
24/03/2022;261,4;4.860
25/03/2022;234;4.604
26/03/2022;228,1;4.574
27/03/2022;232,8;4.559
28/03/2022;225,3;4.579
29/03/2022;211,4;4.324
30/03/2022;40,5;689
31/03/2022;43,3;786
01/04/2022;81,7;1.262
02/04/2022;37,6;706
03/04/2022;197,7;4.328
04/04/2022;162,7;3.424
05/04/2022;248,7;5.267
06/04/2022;250,8;5.179
07/04/2022;2339,7;4.852
08/04/2022;51,1;724
09/04/2022;31,1;511
10/04/2022;235,5;4.570
11/04/2022;275;5.538
12/04/2022;276;5.497
13/04/2022;269,7;5.239
14/04/2022;273,7;5.190
15/04/2022;120,1;2.326
16/04/2022;180,1;3.016
17/04/2022;302;6.014
18/04/2022;266,9;4.667
19/04/2022;137,1;2.669
20/04/2022;272,9;5.096
21/04/2022;142;2.784
22/04/2022;43;755
23/04/2022;134,1;2.394
24/04/2022;187,7;3.186
25/04/2022;199,6;3.662
26/04/2022;149,1;2.723
27/04/2022;232,4;3.674
28/04/2022;277,1;4.808
29/04/2022;311,5;5.707
30/04/2022;298,5;5.495
01/05/2022;124,9;2.014
02/05/2022;223,3;4.107
03/05/2022;261,5;4.620
04/05/2022;301,2;5.327
05/05/2022;218,9;3.946
06/05/2022;84,2;1.452
07/05/2022;69,8;1.195
08/05/2022;206,7;3.871
09/05/2022;227;4.220
10/05/2022;284,7;5.175
11/05/2022;320;5.426
12/05/2022;323,4;5.359
13/05/2022;281,5;4.781
14/05/2022;247,7;4.403
15/05/2022;320,5;5.339
16/05/2022;298,1;5.281
17/05/2022;258,3;4.243
18/05/2022;325,8;5.251
19/05/2022;341,7;5.526
20/05/2022;323,7;5.272
21/05/2022;256,1;4.122
22/05/2022;302,2;4.878
23/05/2022;190,5;3.258
24/05/2022;273,9;4.346
25/05/2022;246,2;3.983
26/05/2022;234;4.006
27/05/2022;315,4;4.880
28/05/2022;33;505
29/05/2022;49,4;646
31/05/2022;290,1;4.727
01/06/2022;329,5;5.021
02/06/2022;306,6;4.818
03/06/2022;205,7;3.840
04/06/2022;341,3;5.304
05/06/2022;;4.508
06/06/2022;198;4.864
07/06/2022;205,8;3.557
08/06/2022;175,1;3.233
09/06/2022;76,4;1.256
10/06/2022;179,3;2.598
11/06/2022;281,1;4.571
12/06/2022;352,6;5.395
13/06/2022;237,8;3.712
14/06/2022;354,9;5.614
15/06/2022;330,9;5.248
16/06/2022;254,9;4.108
17/06/2022;301,5;4.504
18/06/2022;345,6;5.357
19/06/2022;350,6;5.317
20/06/2022;282,9;5.584
21/06/2022;274,8;4.451
22/06/2022;205,1;3.446
23/06/2022;241,2;3.962
24/06/2022;273;4.542
25/06/2022;258,6;3.860
26/06/2022;353,5;5.410
27/06/2022;324,8;4.956
28/06/2022;240,5;3.982
29/06/2022;278,8;4.094
30/06/2022;338,1;5.122
01/07/2022;265,9;4.456
02/07/2022;326,1;4.913
03/07/2022;342,3;5.173
04/07/2022;280,7;4.315
05/07/2022;231,4;3.553
06/07/2022;284,7;4.632
07/07/2022;194,1;3.346
08/07/2022;279,1;4.453
09/07/2022;300,6;4.483
10/07/2022;199,9;3.283
11/07/2022;317,6;5.347
12/07/2022;287,3;4.372
13/07/2022;344,4;5.378
14/07/2022;317,1;4.859
15/07/2022;245,4;4.300
16/07/2022;328,5;5.198
17/07/2022;336,7;5.435
18/07/2022;332,5;5230.8
19/07/2022;334,5;5186.4
20/07/2022;332,8;5.118
21/07/2022;321,8;4899.6
22/07/2022;310,2;4792.8
23/07/2022;292,3;4537.2
24/07/2022;302,2;4.902
25/07/2022;312,5;4861.2
26/07/2022;153,9;2.418
27/07/2022;226,8;3908.4
28/07/2022;279,9;4892.4
29/07/2022;307,7;4.980
30/07/2022;144,2;2175.6
31/07/2022;221;3704.4
01/08/2022;257,5;4327.2
02/08/2022;221,6;3712.8
03/08/2022;306,6;4771.2
04/08/2022;310,3;4942.8
05/08/2022;302,5;4.776
06/08/2022;206,5;3325.2
07/08/2022;171,8;2529.6
08/08/2022;171,8;3.025
09/08/2022;179;5.059
10/08/2022;296,8;4.636
11/08/2022;248,3;4.604
12/08/2022;276;2.971
13/08/2022;211;1.577
14/08/2022;91,4;4.843
15/08/2022;282,4;4.610
15/08/2022;268,1;4.272
16/08/2022;254,3;4.994
17/08/2022;284,2;3.563
18/08/2022;199;2.887
19/08/2022;151,3;3.845
20/08/2022;219,6;2.934
21/08/2022;137,4;1.788
22/08/2022;108,8;2.329
23/08/2022;142,6;3.907
24/08/2022;175,4;3.913
25/08/2022;214,3;3.933
26/08/2022;209,4;2.572
27/08/2022;126,1;3.449
28/08/2022;205,4;3.449
29/08/2022;247,3;3.482
30/08/2022;85,1;4.259
31/08/2022;75,5;1.454
01/09/2022;215,1;1.130
02/09/2022;215,1;3.838
03/09/2022;246,2;4.590
04/09/2022;241,1;4.416
05/09/2022;197,3;4.666
06/09/2022;249,4;4.411
07/09/2022;229,9;970
08/09/2022;56,1;1.093
09/09/2022;60;3.856
10/09/2022;189,4;3.864
11/09/2022;204,3;2.382
12/09/2022;237;4.733
13/09/2022;239,3;4.693
14/09/2022;102,7;1.608
15/09/2022;42,2;761
16/09/2022;12,6;148
17/09/2022;30,3;446
18/09/2022;169,2;3.181
19/09/2022;225,6;4.726
20/09/2022;225,4;4.614
21/09/2022;186,9;3.642
22/09/2022;207;4.274
23/09/2022;210,6;4.436
24/09/2022;55,8;920
25/09/2022;23;324
26/09/2022;57,1;908
27/09/2022;40,8;666
28/09/2022;92,7;1.649
29/09/2022;15,7;220
30/09/2022;93,1;1.994
01/10/2022;135,7;2.905
02/10/2022;124,9;2.526
03/10/2022;142,8;3.240
04/10/2022;158,9;3.065
05/10/2022;164,4;3.476
06/10/2022;162,4;3.595
07/10/2022;123,2;3.470
08/10/2022;46;2.321
09/10/2022;143,4;798
10/10/2022;135,4;3.202
11/10/2022;135,4;2.612
12/10/2022;126,9;2.874
13/10/2022;122,1;2.492
14/10/2022;129,8;2.918
15/10/2022;79,9;1.363
16/10/2022;117,2;2.675
17/10/2022;118,6;2.515
18/10/2022;100,6;2.234
19/10/2022;110,9;2.450
20/10/2022;80;1.464
21/10/2022;56,1;962
22/10/2022;6,8;42
23/10/2022;54,7;1.261
24/10/2022;93,7;2.018
25/10/2022;68,1;1.480
26/10/2022;90,5;2.035
27/10/2022;103,7;2.400
28/10/2022;81,4;1.962
29/10/2022;91,2;2.108
30/10/2022;98,6;2.530
31/10/2022;108,1;2.827
01/11/2022;117,9;2.982
02/11/2022;108,4;2.759
03/11/2022;66,7;1.070
04/11/2022;29,3;468
05/11/2022;63,6;1.186
06/11/2022;70,4;1.313
07/11/2022;109;3.109
08/11/2022;83,3;2.008
09/11/2022;11,2;121
10/11/2022;20,8;323
11/11/2022;59,6;1.111
12/11/2022;61,3;1.242
13/11/2022;62,1;1.111
